ID,Duplicates,CatOrTranslateDate,PrimarySeller,SecondarySeller,InstitutionOrCollection,Buyer,CatalogueID,LotOrCat,Price,Currency,Sold,Source,CurrentLocation,Author,AuthorVariant,Title,Language,Material,Place,LiturgicalUse,Date,Circa,Artist,Scribe,Folios,Columns,Lines,Height,Width,Binding,Provenance,Comments
8610,"7,875,861,039,301,190,000",19060525,"Sotheby, Wilkinson & Hodge",,,,"Rare & valuable books and illuminated and other manuscripts, fine royal and historic bindings, ... the collection of books in fine bindings, of the late Arthur Ram, Esq., a portion of the library of a nobleman, the property of F.R. Lorent, Esq.",373,1450,,,"De Ricci, vol. I, p. 847, no. 511","Baltimore, MD, The Walters Art Museum, W.141",Guillaume de Deguileville,Guillaume de Guilleville,Pelerinage de la Vie Humaine,French,V,France,,1363,CCENT,,,93,2,38,282,205,Pale Pink binding - Gruel,Butler|Walters Art,
8611,"514,763,698,611,987,000,000,000,000,000,000,000,000,000,000,000,000",19060525,"Sotheby, Wilkinson & Hodge",,,,"Rare & valuable books and illuminated and other manuscripts, fine royal and historic bindings, ... the collection of books in fine bindings, of the late Arthur Ram, Esq., a portion of the library of a nobleman, the property of F.R. Lorent, Esq.",374,975,,,,,"Le Franc, Martin",Martin Le Franc,Champion des Dames,French,P,"France, northern",,1480,CCENT,,,150,2,41,375,275,,Duke Burgandy|De Croy|Gaignat|Askew|Brooke|Marquis Du Bourg|Rendlesham,
8612,"4,221,861,217,020",19060525,"Sotheby, Wilkinson & Hodge",,,,"Rare & valuable books and illuminated and other manuscripts, fine royal and historic bindings, ... the collection of books in fine bindings, of the late Arthur Ram, Esq., a portion of the library of a nobleman, the property of F.R. Lorent, Esq.",375,2500,,,,,"Map, Walter",Gauthier (Walter Mapes),"Roman de Lancelot du Lac, la Queste du Saint Graal, la Morte D'arthur",French,P,France,,1450,CCENT,,,820,,,381,273,,Leighton|Lucien-Graur(Graux),
8614,"509,276,098,614,101,000,000,000,000,000,000,000,000,000,000,000,000,000,000",19060525,"Sotheby, Wilkinson & Hodge",,,,"Rare & valuable books and illuminated and other manuscripts, fine royal and historic bindings, ... the collection of books in fine bindings, of the late Arthur Ram, Esq., a portion of the library of a nobleman, the property of F.R. Lorent, Esq.",371,290,,,,,Guillaume de Lorris|Jean de Meun,Guillaume de Lorris|Jean de Meung,Roman de la Rose,French,V,France,,1420,CEARLY,,,140,2,39,303,220,,De Moligny|Firmin-Didot|Lyell|Moss|Butler,16thc Italian binding
8965,"89,651,047,157,556",19020728,"Sotheby, Wilkinson & Hodge","Ward, James, Esq. and Howell, Alexander, Esq.",,,Catalogue of Valuable Books & Manuscripts,728,167.5,,,,,,,Psalter,Latin,V,England?,,1350,CCENT,,,176,1,18,197,140,,Prior|Leighton,Orig red binding Restored
8966,"89,661,103,650,378",19020728,"Sotheby, Wilkinson & Hodge","Ward, James, Esq. and Howell, Alexander, Esq.",,,Catalogue of Valuable Books & Manuscripts,654,160,,,,,"Bernard of Clairvaux, Saint","Bernardus, Claravallensis, Saint",Regula St Benedict Augustine|Meditationes,Latin,V,England,,1450,CCENT,,,128,1,22,135,89,,Augustine Monk Canterbury|Lyell19,Old binding
8860,,19031216,"Sotheby, Wilkinson & Hodge","Sneyd, Walter",,,"Catalogue of a selected portion of the library of valuable and choice illuminated and other manuscripts and rare early printed books, the property of the late Rev. Walter Sneyd, M.A. (removed from Keele Hall, Staffs.)",612,18.75,,,"Kristeller, Vol. V, p. 205","Austin, University of Texas, HRC","Phalaris, Tyrant of Agrigentum",Phalaris,Epistolae,Latin,V,Italy,,1550,CCENT,,,68,1,28,254,178,"Contemporary Italian binding, oaken boards, leather, with stamped blind ornaments, gilt edge.","Sneyd, Walter|Feldman, Lew David|University of Texas at Austin",Incorrectly identified and matched to 64223
10739,"107,391,593,029,207",19210600,Maggs,,,,"Cat. 404: Illuminated manuscripts and miniatures, European and oriental",55A,110,,,,,"|Ibn Abi al-Rijal, Ali|Ptolemy|Bradwardine, Thomas (Tr)",Bonatus|Albohazen|Ptolemy|Thomas Blackburne (Tr),"Showers, Mutations of the Air|Judgement of the Stars|Revolutions Stars|Centiloquium Or Aphorisms",English,P,England,,1550,CCENT,,,256,,,,,,Maggs,Orig binding
10740,"70,481,067,210,740,300,000,000,000,000,000,000,000,000,000,000,000",19210600,Maggs,,,,"Cat. 404: Illuminated manuscripts and miniatures, European and oriental",32,44,,,"De Ricci vol. II, p. 2217, no.135","Montreal, McGill University, Rare Books and Special Collections",Ovid,Publius Ovidius Naso,Fasti Bk Vi,Latin,P,"Italy, Cremona",,1481,,,Raphael De Predanigra,90,1,29,286,191,Circa 1835 English brown binding,"Proctor|Heber, Richard|Phillipps, Thomas, Sir|Weaver, Harold B.|White|Dunn, George|Mcgill University",Phillipps9047
10741,"593,610,741,181,729,000,000",19280000,Maggs,,,,"No. 500: Books, manuscripts, engravings and autograph letters, remarkable for their interest & rarity.",21,1125,,,"De Ricci, vol. I, p. 493, no. 2","Princeton, NJ, Princeton University Library MS 52","John the Apostle, Saint",St. John,"Bible, Apocalypsis",Latin,V,Germany?,,1150,C,,,50,,19,240,162,C1880 English binding,Weissenau Abbey|Peckover|Reed|Princeton University,
10742,"107,421,995,058,870",19280000,Maggs,,,,"No. 500: Books, manuscripts, engravings and autograph letters, remarkable for their interest & rarity.",60,2500,,,,,"Latini, Brunetto",Brunetto Latini,Livre de Tresor,French,PV,France,,1424,,,,166,2,35,293,213,,Albani|Boncompagni|Morbio|Plimpton|Columbia University,De Ricci P1805-281;18thc Italian Bind For Albani
10743,"10,743,107,712,017,300,000",19280000,Maggs,,,,"No. 500: Books, manuscripts, engravings and autograph letters, remarkable for their interest & rarity.",50,1050,,,,,,,Order of Santiago,Spanish,V,Spain,,1450,CCENT,,,152,1,9,220,160,,Lyell90,
10744,"1,074,410,777",19280000,Maggs,,,,"No. 500: Books, manuscripts, engravings and autograph letters, remarkable for their interest & rarity.",90,1750,,,,,Jacobus de Theramo,Jacobus de Theramo,"Belial, Religious Romance",German,P,"Germany, Heilbronn",,1448,,Von Meshen,,103,1,,,,,Von Menshen,
10745,"643,610,745,107,813,000,000,000",19280000,Maggs,,,,"No. 500: Books, manuscripts, engravings and autograph letters, remarkable for their interest & rarity.",142,1575,,,,,,,Passion of Jesus Christ,German,P,"Germany, Wurttemberg",,1450,C,,Johannes Braxatoris,109,2,33,305,213,,Lyell|Boston Pub Lib1556,Bond P215-133;Orig binding
10746,"10,746,301,443,978,000,000",19280000,Maggs,,,,"No. 500: Books, manuscripts, engravings and autograph letters, remarkable for their interest & rarity.",110,1250,,,,,"Mandeville, John, Sir",John de Mandeville,Itinerarius (Travels),Latin,P,"Flanders, Liege",,1456,,,Sibert Herkenbosch,117,1,22,139,98,"19th-century binding, Riviere style","Monastery Good Children-Liege|Phillipps, Thomas, Sir|Plimpton, George A.|Columbia University","De Ricci vol. II, p.1901, no. 264"
10747,"10,747,107,901,687,300,000,000,000,000,000,000",19280000,Maggs,,,,"No. 500: Books, manuscripts, engravings and autograph letters, remarkable for their interest & rarity.",52,2250,,,,,,,Brut English Chronicle to 1461,English,V,England,,1461,C,,,214,1,26,284,204,,Stow|Speed|Maggs|Lyell34|Dowland,Orig binding
10748,"6,084,629,210,748",19280000,Maggs,,,,"No. 500: Books, manuscripts, engravings and autograph letters, remarkable for their interest & rarity.",31,8000,,,,,Petrus Comestor,"Petrus, Comestor (Manducator)",Historia Scholastica Bible Historiale,French,V,Flanders,,1463,CCENT,"Loyset Liedet, style",,560,2,35,424,332,,Mcalfnney|Harrison-Broadley|Rabinowitz|Yale University,266+294;Bond P33;1981 Yale binding
10749,"6,879,107,491,782,830,000,000,000,000,000,000,000,000,000,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",35,2500,,,Bond.De Ricci P1679-17,,"Gregory I, Pope|Radboud, Bishop of Utrecht","Gregory, the Great, Pope|Radbod",Homiliae in Ezechiel|Sermon Nativity of the Virgin,Latin,V,"Belgium, Tournai",,1095,CCENT,,,122,1,15,292,191,C1810 red velvet English,"St Martin's Abbey, Tournai|Blandford(White Knights-Marlborough)|Drury, Henry|Phillipps, Thomas, Sir|Leighton|Balken|Goodardt|Bryn Mawr",Phillipps3373
10750,"7,243,107,501,783,030,000,000,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",36,1250,,,,,"Jerome, Saint|Bede the Venerable, Saint","Jerome, Saint|Bede, the Venerable, Saint","Contra Jovinianum, Commentary on Acts",Latin,V,England,,1080,CLATE,,,102,1,31,279,184,,"Saibanti/Canonici|Celotti, Luigi|Drury|Dunn|Balken|Bodmer",
10677,"68,261,067,738,675,300,000,000,000,000,000,000",19210600,Maggs,,,,"Cat. 404: Illuminated manuscripts and miniatures, European and oriental",3,,,,,,Prudentius,Aurelius Prudentius,"Cathemerinon|Peristephanon|Apotheosis,Amartygenia|Psychomachia|Contra Symanachum|Opuscula|Physiologus",Latin,V,Flanders,,1150,CCENT,,,123,,,,,,"Bonne Esperance Abbey, Hainaut|Meerman|Phillipps, Thomas, Sir",Phillipps8532
10678,"1,061,810,678",19210600,Maggs,,,,"Cat. 404: Illuminated manuscripts and miniatures, European and oriental",2,775,,,"De Ricci, vol. I, p. 452, no. 8","Bethesda, MD, National Library of Medicine, MS 8",Hippocrates|Galen|Oribasius|Constantine the African,"Hippocrates|Galen|Orabasius|Constantine, the African",Aphorismi|Pulsu|Urinis|Herbarum Virtutibus|Primus Ad Eustadium Filium Suum|Ratio Aphaerae Protagorae|Chirurgiis|Antiballomenenon|Pulsibus,Latin,V,England,,1125,C1H,,,190,,,220,149,18thc English brown binding,Army Med Lib|National Library of Medicine,
10679,"308,610,679",19210600,Maggs,,,,"Cat. 404: Illuminated manuscripts and miniatures, European and oriental",6,1250,,,,"Dublin, The Chester Beatty Library, MS 69",Petrus Comestor|Peter of Poitiers,"Petrus, Comestor|Petrus Pictaniensis (Peter of Poitiers)",Compendium Historiae in Genealogia Christi,Latin,V,England,,1300,C,,,1,,,4825,178,,Beatty,
10680,"6,382,645,371,308,460,000,000,000,000,000,000,000,000,000,000",19210600,Maggs,,,,"Cat. 404: Illuminated manuscripts and miniatures, European and oriental",8,2625,,,"De ricci, vol. I, p. 847, no. 509","Baltimore, MD, Walters Art Museum, W.143",Guillaume de Lorris|Jean de Meun,Guillaume de Lorris|Jean de Meung,Roman de la Rose,French,V,France,,1340,C,,,143,2,40,285,205,Late 17thC French brown calf,Ancram|Ingilby|Gruel.Walters Art W143,
10681,"106,231,068,112,831",19210600,Maggs,,,,"Cat. 404: Illuminated manuscripts and miniatures, European and oriental",5,1250,,,,,,,Psalter,Latin,V,France,,1250,CCENT,,,288,1,15,,,,Maggs,
10683,"4,613,487,010,620,100,000,000,000,000,000,000",19210600,Maggs,,,,"Cat. 404: Illuminated manuscripts and miniatures, European and oriental",9,,,,,,Peter Riga,"Peter, of Riga",Aurora Biblia Metrificata,Latin,V,Italy,,1250,CCENT,,,124,2,40,218,155,,Greenwell|Foulet,"Bond P313;Mod brown binding. The present location of this manuscript is unknown. See Conway and Fagin Davis, ""Directory of Institutions in the United States and Canada with Pre-1600 Manuscript Holdings"" (April 2010), p. 68."
10684,"106,841,283,418,490,000,000",19210600,Maggs,,,,"Cat. 404: Illuminated manuscripts and miniatures, European and oriental",25,10000,,,,,Valerius Maximus|Simon de Hesdin (Tr),Valerius Maximus|Tr. By Simon de Hesdin,Factorum Et Dictorum Memorabilium Urbis Romae Historia...,French,V,France,,1388,C,,,500,2,,390,280,,Charles V|Duc de Berry(Rosny)|De Marinis,
10835,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",152,263,,,,,,Alonso de Cartagena Bishop of Burgos,Ethics of Aristotle,Spanish,P,Spain,,1450,CCENT,,,70,,,,,,Maggs,
10836,"670,110,836,107,221,000,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",153,263,,,,,Eutropius|Paul the Deacon,Eutropius|Paulus Diaconus,Historiae Romanae,Latin,V,Italy,,1450,CCENT,,,144,1,20,197,121,,Gentili|Allen|Wellington|Alexander Turnbull Library,Marginalia;Orig binding
10837,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",154,263,,,,,,John of Bury,Pupilla Oculi,Latin,V,England,,1450,CCENT,,,224,,41,,,,Maggs,
10838,"108,385,234,070,263",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",154A,263,,,,,Virgil,Publius Vergilius Maro,Bucolica(Ecologues)& Georgica,Latin,P,Italy,,1450,CCENT,,,218,2,,,,,Cyone de Monte Pulciano?|Maggs,Vellum binding
10839,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",155,225,,,,,"Bruni, Leonardo",Leonardo Bruni Aretino,De Bello Italico Adversus Gothos...,Latin,V,Italy,,1450,CCENT,,,103,,,,,,Maggs,Carolinian Minscule
10840,"6,723,106,681,072,310,000,000,000,000,000,000,000,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",155A,240,,,,"Berkeley, University of California, Berkeley, Bancroft Library, BANC MS UCB 071",Virgil,Publius Vergilius Maro,Bucolica(Ecologues) & Georgica,Latin,P,Italy,,1450,CCENT,,Philipus Jacobi,81,1,19,152,102,,"Drury, Henry|Thorpe, Thomas|Allen, Henry Ellis|Allen, Samuel|Maggs|Moffitt, James K.|University of California, Berkeley, Bancroft Library",Bond P4-56;18th C binding-Lewis
10841,"1,084,134,489,417,550,000,000,000,000,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",156,210,,,,,Jacobus de Cessolis|Conrad von Ammenhusen,Jacobus de Cessolis|Conrad Von Ammenhusen,Ludus Scaccorum-Schachzabelbuch,German,P,Germany,,1450,CCENT,,,51,,28,,,,"Libri, Guillaume|Kloss|Thorpe",
10842,"69,029,394,105,331,000,000,000,000,000,000,000,000,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",157,210,,,,,"Eusebius of Caesarea, Bishop of Caesarea|Jerome, Saint","Eusebius|Jerome, Saint",Life St Jerome|Epistolae|Prologi in Libros Bibliae,Latin,V,Italy,,1450,CCENT,,,85,1,28,222,152,,Barrois|Ashburnham|Leighton|Detterer|Poole|Indiana U,De Ricci P602-5;Dark Green binding Thompson
10843,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",159,158,,,,,,,Psalter,Latin,V,France,,1450,CCENT,,,17,1,21,201,143,,Maggs,Contemp. binding
10844,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",160,95,,,,,"Augustine, Saint, Bishop of Hippo","Augustine, Saint, Bishop",De Vita Christiana,Latin,P,,,1450,CCENT,,,94,,28,,,,Maggs,
10845,"10,845,132,673,027,200,000,000,000,000,000,000,000,000,000,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",161,95,,,"De Ricci, vol. II, p. 1677, no. 7",,Ovid,Publius Ovidius Naso,Heroides Epistolae,Latin,P,Italy,,1450,CCENT,,,69,,25,290,220,Original binding with clasps,"Alberti|Drury, Henry|Libri, Guillaume|Thorpe, Thomas|Phillipps, Thomas, Sir|Bolton|Breslauer|Goodhart",Phillipps16362
10846,"568,510,846,178,371,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",201A,1750,,,,,"Rolle, Richard of Hampole",Richard Rolle of Hampole,Treatise on Men's Duties|Poor Caitiff,English,V,England,,1425,CCENT,,,112,1,28,150,110,,Bellingham|Knox|Powell|Lyell29,
10847,"4,892,767,210,847",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",180,3750,,,,,"Boccaccio, Giovanni",Giovanni Boccaccio,De Claris Mulieribus,German,P,Germany,,1450,C3Q,"Diepold Lauber, workshop",,170,,33,296,210,,Huth,Red Velvet binding
10848,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",196,96,,,,,"Cicero, Marcus Tullius","Cicero, Marcus Tullius","De Legum Emendationibus, de Senectute, de Paradoxis",Latin,P,Italy,,1488,C4Q,,,106,,19,210,140,,Newman|Goodhart,De Ricci P1675-3;Note on Purchase on First Leaf
